date,action,ticker,qty,price,fee_total,cash_delta_date,settlement_date,rule_id_or_reason
2024-10-08,SELL,B3SA3.SA,10691480,10.5500,169202.6741,2024-10-10,2024-10-10,IDIOSYNCRATIC_HARD_STOP
2024-10-14,BUY,BBDC4.SA,11919202,14.8000,264616.2878,2024-10-14,2024-10-14,WEEKLY_BUY
2024-10-15,SELL,BEEF3.SA,31794151,5.5500,264696.3162,2024-10-17,2024-10-17,IDIOSYNCRATIC_HARD_STOP
2024-11-29,SELL,BBDC4.SA,11919202,12.7600,228143.5304,2024-12-03,2024-12-03,IDIOSYNCRATIC_HARD_STOP
2024-12-03,SELL,COGN3.SA,260986990,1.2500,489360.6063,2024-12-05,2024-12-05,IDIOSYNCRATIC_HARD_STOP
2024-12-10,SELL,B3SA3.SA,83578818,10.0000,1253692.2700,2024-12-12,2024-12-12,IDIOSYNCRATIC_HARD_STOP
2024-12-17,SELL,BBDC4.SA,137559680,11.9000,2455450.2093,2024-12-19,2024-12-19,IDIOSYNCRATIC_HARD_STOP
2024-12-19,SELL,ITSA4.SA,7276,8.7000,104.9518,2024-12-23,2024-12-23,IDIOSYNCRATIC_HARD_STOP
2024-12-19,SELL,BPAC11.SA,207756,27.6200,8617.3313,2024-12-23,2024-12-23,IDIOSYNCRATIC_HARD_STOP
2024-12-23,BUY,BEEF3.SA,198842940,5.5400,1652394.8200,2024-12-23,2024-12-23,WEEKLY_BUY
2024-12-23,BUY,COGN3.SA,1010632890,1.0900,1652394.8258,2024-12-23,2024-12-23,WEEKLY_BUY
2024-12-26,SELL,COGN3.SA,1010632890,1.0700,1622075.8680,2024-12-30,2024-12-30,IDIOSYNCRATIC_HARD_STOP
2024-12-27,SELL,BEEF3.SA,198842940,5.2200,1556950.1576,2025-01-02,2025-01-02,IDIOSYNCRATIC_HARD_STOP
2024-12-30,BUY,B3SA3.SA,105117777,10.3600,1633540.2004,2024-12-30,2024-12-30,WEEKLY_BUY
2025-01-02,SELL,ABEV3.SA,68152,11.7400,1210.1567,2025-01-06,2025-01-06,IDIOSYNCRATIC_HARD_STOP
2025-01-03,SELL,EQTL3.SA,2179,26.7200,97.3343,2025-01-07,2025-01-07,IDIOSYNCRATIC_HARD_STOP
2025-01-03,SELL,AURE3.SA,35733514,8.6000,460972.3510,2025-01-07,2025-01-07,IDIOSYNCRATIC_HARD_STOP
2025-01-06,SELL,GGBR4.SA,59290436,17.3200,1540375.5001,2025-01-08,2025-01-08,IDIOSYNCRATIC_HARD_STOP
2025-01-06,BUY,BBDC4.SA,47423854,11.2000,796730.7336,2025-01-06,2025-01-06,WEEKLY_BUY
2025-01-06,BUY,LREN3.SA,43715816,12.1500,796730.7216,2025-01-06,2025-01-06,WEEKLY_BUY
2025-01-06,BUY,MGLU3.SA,84847785,6.2600,796730.7303,2025-01-06,2025-01-06,WEEKLY_BUY
2025-01-07,SELL,BBDC4.SA,47423854,11.4200,812380.6244,2025-01-09,2025-01-09,IDIOSYNCRATIC_HARD_STOP
2025-01-07,SELL,LREN3.SA,43715816,12.5300,821648.7442,2025-01-09,2025-01-09,IDIOSYNCRATIC_HARD_STOP
2025-01-07,SELL,MGLU3.SA,84847785,6.6500,846366.6675,2025-01-09,2025-01-09,IDIOSYNCRATIC_HARD_STOP
2025-01-13,BUY,BPAC11.SA,42218167,27.7300,1756074.6274,2025-01-13,2025-01-13,WEEKLY_BUY
2025-01-13,BUY,COGN3.SA,992126965,1.1800,1756074.6500,2025-01-13,2025-01-13,WEEKLY_BUY
2025-01-14,SELL,COGN3.SA,992126965,1.1400,1696547.0889,2025-01-16,2025-01-16,IDIOSYNCRATIC_HARD_STOP
2025-01-21,SELL,ABEV3.SA,207080775,11.0500,3432373.9049,2025-01-23,2025-01-23,IDIOSYNCRATIC_HARD_STOP
2025-01-28,SELL,AURE3.SA,602807384,7.9700,7206572.0860,2025-01-30,2025-01-30,IDIOSYNCRATIC_HARD_STOP
2025-04-09,SELL,PETR3.SA,13094527,34.4900,677455.3873,2025-04-11,2025-04-11,IDIOSYNCRATIC_HARD_STOP
2025-05-29,SELL,BBAS3.SA,4333,24.0800,166.5080,2025-06-02,2025-06-02,IDIOSYNCRATIC_HARD_STOP
